"name","class","spec","realm","region","guild","faction","zone","encounter","duration","percentile","dps","ilvl","encounter_id","character_id","date","zone_id","report_id","report_fight_id","guild_id"
Patafofa,Druid,Feral,faerlina,us,INSS,horde,Trial of the Crusader,Lord Jaraxxus,177.546,45.6444,9604.772,245,633,75663630,2023-09-20 23:30:50.038,1018,wMNADYxb6vr83WTK,3,707072
Patafofa,Druid,Feral,faerlina,us,INSS,horde,Trial of the Crusader,Twin Val'kyr,162.739,57.48266,14888.847,245,641,75663630,2023-09-21 00:24:11.576,1018,wMNADYxb6vr83WTK,9,707072
Patafofa,Druid,Feral,faerlina,us,INSS,horde,Trial of the Crusader,Anub'arak,286.053,33.928585,8392.085,245,645,75663630,2023-10-05 00:29:25.643,1018,w4RpjfxmB7qcCMK9,10,707072
Periferia,Rogue,Assassination,faerlina,us,INSS,horde,Trial of the Crusader,The Northrend Beasts,325.185,58.083443,8085.0083,245,629,75762979,2023-10-04 23:25:48.704,1018,n1gR37fcFAD49tLZ,2,707072
Periferia,Rogue,Assassination,faerlina,us,INSS,horde,Trial of the Crusader,Lord Jaraxxus,168.852,44.602802,8643.055,245,633,75762979,2023-10-04 23:34:43.520,1018,n1gR37fcFAD49tLZ,3,707072
Periferia,Rogue,Assassination,faerlina,us,INSS,horde,Trial of the Crusader,Twin Val'kyr,177.154,55.419678,13746.159,242,641,75762979,2023-07-27 00:43:33.257,1018,YKTJGrFMCj3Qng27,10,707072
Periferia,Rogue,Assassination,faerlina,us,INSS,horde,Trial of the Crusader,Anub'arak,286.053,59.48713,7906.9404,247,645,75762979,2023-10-05 00:29:25.643,1018,w4RpjfxmB7qcCMK9,10,707072
Thérota,DeathKnight,Blood (DPS),faerlina,us,INSS,horde,Trial of the Crusader,The Northrend Beasts,428.745,84.418396,5351.7812,233,629,75709439,2023-08-05 17:39:56.417,1018,aqkF7CNmny18tgGd,2,707072
Balzepon,Rogue,Combat,faerlina,us,P R O J E T O,horde,Trial of the Crusader,The Northrend Beasts,473.095,1.9344753,2661.3674,236,629,74683211,2023-08-30 23:46:21.856,1018,wGbMPH1jvtRWfZKF,2,638882
Domek,Warlock,Demonology,faerlina,us,P R O J E T O,horde,Trial of the Crusader,Twin Val'kyr,154.861,61.530262,13282.814,246,641,41487151,2023-09-19 23:43:28.747,1018,"7LKnXZPNqdV1Dt3p",8,638882
Smonon,Shaman,Enhancement,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,The Northrend Beasts,370.813,58.954994,8105.3545,251,629,74770973,2023-10-09 00:11:46.375,1018,QRaj38CgkMHWLBdb,2,671455
Marúh,DeathKnight,Frost,faerlina,us,Confia,horde,Trial of the Crusader,The Northrend Beasts,358.457,65.255974,8074.749,238,629,76494731,2023-10-10 00:26:40.200,1018,XTjyYtQ2VGgKZ8Hc,2,671729
Marúh,DeathKnight,Frost,faerlina,us,Confia,horde,Trial of the Crusader,Lord Jaraxxus,185.482,60.21792,9555.364,238,633,76494731,2023-10-10 00:35:45.995,1018,XTjyYtQ2VGgKZ8Hc,3,671729
Marúh,DeathKnight,Frost,faerlina,us,Confia,horde,Trial of the Crusader,Anub'arak,324.958,78.254395,9103.931,238,645,76494731,2023-10-10 01:15:45.897,1018,XTjyYtQ2VGgKZ8Hc,9,671729
Dkapotei,DeathKnight,Frost,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,319.015,54.960136,8548.382,240,645,75761580,2023-08-25 01:07:50.075,1018,KHh87Jw4VPYG9jdM,8,706578
Easylife,DeathKnight,Unholy,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,284.037,83.973045,10110.193,245,629,75013522,2023-09-21 00:52:08.162,1018,Dndc8qkNtxbgBCAF,2,706578
Minimús,Mage,Fire,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,201.736,2.3960717,3867.9907,226,641,62441791,2023-08-25 01:26:22.504,1018,zgkC2fMVpPcnFKDx,9,671455
Smonon,Shaman,Enhancement,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,151.316,48.219482,9940.006,251,633,74770973,2023-10-09 00:21:06.304,1018,KkZd4W7n1vJ8FLVj,3,671455
Smonon,Shaman,Enhancement,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,156.176,64.84781,14511.967,251,641,74770973,2023-10-09 00:35:27.257,1018,QRaj38CgkMHWLBdb,7,671455
Arobedd,Rogue,Combat,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,286.263,19.133533,6340.325,234,629,75280784,2023-10-03 21:15:28.355,1018,rnwby6Vxz7fCkcgR,2,632029
Dyabita,Druid,Balance,faerlina,us,INSS,horde,Trial of the Crusader,Anub'arak,286.053,80.40895,8943.412,244,645,75960752,2023-10-05 00:29:25.643,1018,w4RpjfxmB7qcCMK9,10,707072
Feibers,Warrior,Fury,faerlina,us,INSS,horde,Trial of the Crusader,Lord Jaraxxus,184.943,32.429592,8760.5205,239,633,67249643,2023-09-27 23:33:12.204,1018,GDhktX4jCwfncvFA,3,707072
Meredis,Rogue,Combat,faerlina,us,P R O J E T O,horde,Trial of the Crusader,The Northrend Beasts,391.706,44.240982,7867.7734,242,629,76696681,2023-10-04 23:36:55.208,1018,xr67CDBa4WnLGycP,2,638882
Thykker,Shaman,Enhancement,faerlina,us,P R O J E T O,horde,Trial of the Crusader,Lord Jaraxxus,185.928,49.436455,10004.48,243,633,76521356,2023-10-04 03:05:27.348,1018,wJa1qHByb9GRkZ63,3,638882
Thykker,Shaman,Enhancement,faerlina,us,P R O J E T O,horde,Trial of the Crusader,Twin Val'kyr,141.355,49.033596,13577.581,238,641,76521356,2023-09-13 00:45:03.314,1018,cJRvtHXkhaPA4qrK,6,638882
Peaoo,Druid,Balance,faerlina,us,Return of the Empire,horde,Trial of the Crusader,The Northrend Beasts,323.772,45.73609,7519.5903,243,629,60246478,2023-07-18 23:18:12.498,1018,X3cVA41C26JLZKRb,4,671740
Imaginex,Mage,Fire,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,265.487,3.1576293,6007.108,226,645,48870281,2023-10-02 22:47:34.991,1018,kXMmYNQHA3hWnxfD,8,632029
Peaoo,Druid,Balance,faerlina,us,Return of the Empire,horde,Trial of the Crusader,Lord Jaraxxus,177.691,35.850555,8412.784,243,633,60246478,2023-06-28 23:32:01.617,1018,"7ZGjYhWNH2bLP9cF",5,671740
Peaoo,Druid,Balance,faerlina,us,Return of the Empire,horde,Trial of the Crusader,Twin Val'kyr,249.848,63.165718,13744.16,247,641,60246478,2023-09-25 05:05:11.921,1018,hnv4gjw7D3F2PN9f,9,671740
Inflämes,Warlock,Demonology,faerlina,us,Teleton,horde,Trial of the Crusader,The Northrend Beasts,378.233,63.401134,8284.9375,238,629,75681072,2023-09-19 23:19:11.691,1018,Y7R3cLK2TajpnMmx,2,708677
Safhyr,Druid,Balance,faerlina,us,INSS,horde,Trial of the Crusader,Twin Val'kyr,185.875,30.564974,11388.191,225,641,66826107,2023-08-17 00:56:37.573,1018,M1QqCYc39nX4Ph6v,5,707072
Inflämes,Warlock,Demonology,faerlina,us,Teleton,horde,Trial of the Crusader,Lord Jaraxxus,156.171,79.92772,10496.712,238,633,75681072,2023-09-12 23:20:02.025,1018,JNGYvK4cPWz3ThAk,3,708677
Inflämes,Warlock,Demonology,faerlina,us,Teleton,horde,Trial of the Crusader,Twin Val'kyr,170.066,71.045425,13763.551,237,641,75681072,2023-09-05 23:32:04.414,1018,PXt84qBj6NbCwyDp,6,708677
Marúh,DeathKnight,Frost,faerlina,us,Confia,horde,Trial of the Crusader,Twin Val'kyr,158.803,66.63773,13676.669,236,641,76494731,2023-09-21 00:00:33.543,1018,w4ZV6K7JaQ1hXdrz,6,671729
Inflämes,Warlock,Demonology,faerlina,us,Teleton,horde,Trial of the Crusader,Anub'arak,307.979,61.22173,8569.049,238,645,75681072,2023-10-03 23:42:05.322,1018,"7T14JhpdBWVjHcXL",7,708677
Arobedd,Rogue,Assassination,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,368.353,8.767154,4898.7505,222,629,75280784,2023-09-04 22:43:14.680,1018,JnyPQMB3719dYzw4,2,632029
Kpitão,Paladin,Retribution,faerlina,us,Teleton,horde,Trial of the Crusader,The Northrend Beasts,474.403,18.668005,5605.89,234,629,76396088,2023-10-07 22:11:24.501,1018,T38Yr2Pq4JcMybZQ,4,708677
Complexado,Warlock,Affliction,faerlina,us,INSS,horde,Trial of the Crusader,The Northrend Beasts,452.742,0.9256043,2566.5305,232,629,60285077,2023-08-16 23:44:20.176,1018,WbPLDjvMzwZ6NJtf,4,707072
Smonon,Shaman,Enhancement,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Anub'arak,304.066,52.231052,8958.539,247,645,74770973,2023-08-18 02:57:22.462,1018,Dd19rLk63vJg2Qqw,6,671455
Kollera,Hunter,Survival,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,127.18,99.61338,14348.876,252,633,74918507,2023-09-13 00:05:20.960,1018,"3mWYDhVpLfq4RP1y",3,702370
Strëëtcat,Druid,Feral,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Lord Jaraxxus,378.958,28.343582,8278.1045,240,633,76395443,2023-10-03 00:59:14.353,1018,xCA3FnztR8NbD9Zk,3,671455
Strëëtcat,Druid,Feral,benediction,us,Toxic Behavior,alliance,Trial of the Crusader,Twin Val'kyr,201.736,16.61493,10672.413,232,641,76395443,2023-08-25 01:26:22.504,1018,zgkC2fMVpPcnFKDx,9,671455
Nerdoladruid,Druid,Feral,faerlina,us,Return of the Empire,horde,Trial of the Crusader,The Northrend Beasts,283.85,79.685104,10161.772,251,629,76665398,2023-10-03 23:03:48.912,1018,AWpgCT8HbGD2cMPt,2,671740
Nerdoladruid,Druid,Feral,faerlina,us,Return of the Empire,horde,Trial of the Crusader,Lord Jaraxxus,149.114,80.93536,11393.632,250,633,76665398,2023-09-28 23:26:57.500,1018,t2pyj1DrPnRYMg4T,3,671740
Nerdoladruid,Druid,Feral,faerlina,us,Return of the Empire,horde,Trial of the Crusader,Twin Val'kyr,175.194,81.01443,16312.842,250,641,76665398,2023-09-21 23:42:58.303,1018,P21mcGN8BQ3VThAr,6,671740
Nerdoladruid,Druid,Feral,faerlina,us,Return of the Empire,horde,Trial of the Crusader,Anub'arak,292.439,84.20465,9762.545,250,645,76665398,2023-10-03 23:32:07.641,1018,GpxVbFYMhDRwrCAk,7,671740
Kpitão,Paladin,Retribution,faerlina,us,Teleton,horde,Trial of the Crusader,Lord Jaraxxus,248.154,3.7889135,4501.1245,234,633,76396088,2023-10-07 22:34:35.131,1018,T38Yr2Pq4JcMybZQ,6,708677
Balzepon,Rogue,Assassination,faerlina,us,P R O J E T O,horde,Trial of the Crusader,Lord Jaraxxus,287.92,0.41588548,1471.5164,237,633,74683211,2023-09-07 01:36:00.262,1018,"7TDtPLk4R3Vxnqw8",8,638882
Kpitão,Paladin,Retribution,faerlina,us,Teleton,horde,Trial of the Crusader,Twin Val'kyr,221.569,17.735415,10391.237,234,641,76396088,2023-10-07 22:53:19.342,1018,T38Yr2Pq4JcMybZQ,9,708677
Hunterlash,Hunter,Survival,benediction,us,PAF,alliance,Trial of the Crusader,The Northrend Beasts,302.378,50.51304,8137.864,249,629,76108691,2023-10-09 01:15:23.068,1018,XM3mW6PpKzfF7Y8d,16,676493
Hunterlash,Hunter,Marksmanship,benediction,us,PAF,alliance,Trial of the Crusader,Anub'arak,306.181,31.833027,6733.517,249,645,76108691,2023-10-09 02:10:03.413,1018,XM3mW6PpKzfF7Y8d,48,676493
Xamblau,Shaman,Enhancement,benediction,us,PAF,alliance,Trial of the Crusader,Lord Jaraxxus,183.098,6.082525,6171.0776,219,633,64673367,2023-08-01 00:18:56.399,1018,bLdkAgHh8awWP36C,4,676493
Xamblau,Shaman,Enhancement,benediction,us,PAF,alliance,Trial of the Crusader,Anub'arak,299.74,5.888996,6879.499,218,645,64673367,2023-08-01 01:41:54.025,1018,bLdkAgHh8awWP36C,17,676493
Panzety,Warlock,Demonology,benediction,us,É Foda Bê,alliance,Trial of the Crusader,The Northrend Beasts,403.884,3.8586109,4590.1997,233,629,69250294,2023-09-09 00:28:10.137,1018,rct7qCNTHhGDgvXm,2,641689
Wlady,Druid,Feral,benediction,us,É Foda Bê,alliance,Trial of the Crusader,The Northrend Beasts,394.909,28.714027,7396.845,233,629,65642663,2023-09-22 00:50:24.144,1018,jCxVFADNkRzqW6tn,9,641689
Defacementwo,DeathKnight,Frost,faerlina,us,Confia,horde,Trial of the Crusader,The Northrend Beasts,415.475,36.892624,6720.5645,235,629,76361025,2023-08-27 03:51:43.135,1018,yrfgt3GVvTxL2C7m,2,671729
Defacementwo,DeathKnight,Frost,faerlina,us,Confia,horde,Trial of the Crusader,Twin Val'kyr,169.725,48.38212,12506.184,235,641,76361025,2023-08-04 01:16:47.062,1018,gPbZ9NpaF6T83mrf,6,671729
Cuasenada,Warlock,Demonology,faerlina,us,Teleton,horde,Trial of the Crusader,The Northrend Beasts,470.575,0.9252158,2862.6003,237,629,76607467,2023-10-01 23:02:42.637,1018,c7qp43nKzRZMY2DV,10,708677
Tazbirnbek,Shaman,Elemental,faerlina,us,Teleton,horde,Trial of the Crusader,The Northrend Beasts,475.036,34.988205,6930.799,237,629,76738765,2023-10-03 22:39:34.753,1018,T6zVdPhatYFLAxDC,2,708677
Tazbirnbek,Shaman,Elemental,faerlina,us,Teleton,horde,Trial of the Crusader,Lord Jaraxxus,246.457,28.839848,7907.7485,236,633,76738765,2023-10-02 00:37:41.580,1018,WFpcMZ2Q3R4q8vNm,4,708677
Tazbirnbek,Shaman,Elemental,faerlina,us,Teleton,horde,Trial of the Crusader,Twin Val'kyr,216.295,33.535526,11434.587,237,641,76738765,2023-10-03 23:09:30.378,1018,"9bHwPMQm3Av1Vxty",7,708677
Vintewar,Warrior,Fury,faerlina,us,Teleton,horde,Trial of the Crusader,The Northrend Beasts,417.546,35.36633,6632.1846,239,629,76738674,2023-10-09 00:19:38.860,1018,mVTdNZ6D7x9Fh2Y3,2,708677
Vintewar,Warrior,Fury,faerlina,us,Teleton,horde,Trial of the Crusader,Lord Jaraxxus,190.926,19.44098,7515.058,231,633,76738674,2023-09-07 23:34:30.232,1018,nH1aj8XWzgv4FCwB,5,708677
Cajox,Druid,Balance,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,129.171,71.84968,10381.634,244,633,74340737,2023-09-22 00:11:05.524,1018,bPTn7JKgLwh4Gxar,3,702370
Cajox,Druid,Balance,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,138.364,67.27505,14027.442,244,641,74340737,2023-09-22 00:23:07.881,1018,bPTn7JKgLwh4Gxar,6,702370
Cajox,Druid,Balance,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Anub'arak,250.811,45.76226,8017.874,244,645,74340737,2023-09-22 00:45:06.670,1018,bPTn7JKgLwh4Gxar,9,702370
Arobedd,Rogue,Combat,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,128.165,11.498135,7192.4863,234,633,75280784,2023-10-03 21:23:01.835,1018,V9AxPXGMfkbv2Br4,1,632029
Arobedd,Rogue,Combat,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,143.019,7.2146053,10091.387,234,641,75280784,2023-10-03 21:34:37.353,1018,V9AxPXGMfkbv2Br4,4,632029
Arobedd,Rogue,Assassination,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,142.959,9.642373,6403.3813,222,633,75280784,2023-09-04 22:52:36.670,1018,JnyPQMB3719dYzw4,3,632029
Schemers,Mage,Fire,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,142.959,87.51343,15246.238,246,633,59945884,2023-09-04 22:52:36.670,1018,JnyPQMB3719dYzw4,3,632029
Balzepon,Rogue,Assassination,faerlina,us,P R O J E T O,horde,Trial of the Crusader,The Northrend Beasts,494.791,0.92692405,2068.2473,237,629,74683211,2023-09-07 01:14:16.193,1018,"7TDtPLk4R3Vxnqw8",6,638882
Gatoajato,Druid,Feral,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,179.397,33.636623,12919.213,238,641,76605179,2023-09-26 00:36:54.314,1018,DgK6Q2ZNXnCwvVk4,7,702370
Arturuziw,Warlock,Affliction,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,347.743,11.872883,6182.277,207,629,70958388,2023-08-25 00:29:35.889,1018,KHh87Jw4VPYG9jdM,2,706578
Arturuziw,Warlock,Affliction,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,157.053,15.4566345,7198.347,207,633,70958388,2023-08-25 00:37:14.185,1018,KHh87Jw4VPYG9jdM,3,706578
Creepdiets,Warlock,Affliction,faerlina,us,INSS,horde,Trial of the Crusader,Lord Jaraxxus,177.076,59.644897,10209.018,245,633,75686072,2023-09-06 23:41:33.317,1018,JM9Vjxf3ZHckyq72,3,707072
Creepdiets,Warlock,Affliction,faerlina,us,INSS,horde,Trial of the Crusader,Twin Val'kyr,180.774,66.214165,14743.48,245,641,75686072,2023-09-07 00:06:25.363,1018,"8XykqZwDRnVpftrM",6,707072
Arobedd,Rogue,Combat,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,263.935,3.027831,5151.268,234,645,75280784,2023-10-03 21:42:07.380,1018,V9AxPXGMfkbv2Br4,6,632029
Marlonbrandø,DeathKnight,Frost,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,369.037,40.596455,6898.0303,235,629,76750388,2023-09-27 05:32:12.782,1018,Q3Pxb79FYAWCXdDa,2,632029
Marlonbrandø,DeathKnight,Frost,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,157.981,55.28183,12942.348,235,641,76750388,2023-09-27 06:04:16.792,1018,Q3Pxb79FYAWCXdDa,6,632029
Psicoloky,Warlock,Demonology,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,316.438,41.891567,7526.5864,236,629,76591312,2023-09-04 21:30:44.455,1018,"9FXQ7w4fdvhRMxDb",2,632029
Psicoloky,Warlock,Affliction,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,308.049,16.544485,6573.6094,244,629,76591312,2023-09-19 21:11:35.310,1018,vQtRM2Ta8nWPdJVb,2,632029
Psicoloky,Warlock,Affliction,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,124.849,48.18476,9564.883,244,633,76591312,2023-10-03 23:21:17.648,1018,V9AxPXGMfkbv2Br4,25,632029
Psicoloky,Warlock,Demonology,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,149.511,44.32008,12379.791,243,641,76591312,2023-09-13 22:25:49.292,1018,xkgz239LACXqHvDQ,6,632029
Thatsthezdps,Hunter,Survival,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,295.459,66.052055,8888.296,244,629,76747694,2023-10-02 22:19:57.599,1018,kXMmYNQHA3hWnxfD,2,632029
Thatsthezdps,Hunter,Survival,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,133.442,77.80347,11568.247,244,633,76747694,2023-10-02 22:27:52.298,1018,kXMmYNQHA3hWnxfD,3,632029
Fermsxd,Mage,Fire,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,The Northrend Beasts,322.7,49.252167,8525.699,239,629,76071690,2023-09-29 00:01:18.778,1018,k1YwZT4rAyvVdFKx,10,601520
Fermsxd,Mage,Fire,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Lord Jaraxxus,147.004,58.144634,12789.598,239,633,76071690,2023-10-04 00:13:27.710,1018,jp3xgqJTmFtGwaQh,11,601520
Fermsxd,Mage,Fire,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Twin Val'kyr,161.731,48.36588,13547.656,239,641,76071690,2023-09-29 00:22:18.663,1018,k1YwZT4rAyvVdFKx,17,601520
Medcriminal,Druid,Balance,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,The Northrend Beasts,291.443,64.437256,8337.755,243,629,68229882,2023-09-30 03:07:53.518,1018,Cwc3GFXyY7RQvgZf,2,601520
Medcriminal,Druid,Balance,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Lord Jaraxxus,175.413,61.147076,9847.349,243,633,68229882,2023-09-04 23:28:33.640,1018,Ng16BPxDJG3Wbhfw,3,601520
Medcriminal,Druid,Balance,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Twin Val'kyr,194.657,47.947475,12700.083,240,641,68229882,2023-07-13 22:05:37.799,1018,"6XpyDB1vGnjbm8zw",9,601520
Skillfall,Warrior,Fury,faerlina,us,Teleton,horde,Trial of the Crusader,The Northrend Beasts,490.448,19.041433,5511.251,241,629,76384584,2023-09-28 00:57:15.308,1018,jQmnK1fv7aRZpH3g,2,708677
Skillfall,Warrior,Fury,faerlina,us,Teleton,horde,Trial of the Crusader,Lord Jaraxxus,227.201,28.462063,8407.568,241,633,76384584,2023-09-28 01:11:53.252,1018,vFnDRhdpw6XraCcY,3,708677
Skillfall,Warrior,Fury,faerlina,us,Teleton,horde,Trial of the Crusader,Twin Val'kyr,230.52,10.721909,9474.202,236,641,76384584,2023-09-21 01:58:44.233,1018,x9jqNThWDBF6YKkM,38,708677
Golspeaks,Warlock,Affliction,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,307.167,84.675415,10234.953,249,629,76746915,2023-10-04 00:52:50.146,1018,MvkXtjwnLb8zpHYD,2,706578
Golspeaks,Warlock,Affliction,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,155.221,72.682434,15375.207,241,641,76746915,2023-09-21 02:05:25.121,1018,fk1bLwW7G3pdNm6x,6,706578
Golspeaks,Warlock,Affliction,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,250.003,91.20174,10234.605,249,645,76746915,2023-10-04 01:20:43.033,1018,MvkXtjwnLb8zpHYD,7,706578
Cobos,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,The Northrend Beasts,313.295,69.08978,9479.98,240,629,75418154,2023-08-06 00:05:29.923,1018,wk83Zvr1yhYQ24Ad,2,702370
Cobos,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,140.081,80.6345,14560.29,243,633,75418154,2023-10-08 00:10:32.154,1018,"3qLjDzPnZ67QMw1T",3,702370
Cobos,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,145.331,58.38369,14299.537,243,641,75418154,2023-10-08 00:23:18.544,1018,"3qLjDzPnZ67QMw1T",6,702370
Arturuziw,Warlock,Affliction,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,156.827,3.897755,7444.898,207,641,70958388,2023-08-25 00:49:30.015,1018,KHh87Jw4VPYG9jdM,6,706578
Cobos,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Anub'arak,275.309,65.95341,9570.221,242,645,75418154,2023-10-01 00:23:21.755,1018,zhP2HnMwYRqJXN8v,7,702370
Duratestton,Hunter,Marksmanship,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Twin Val'kyr,176.245,40.092632,8384.402,240,641,76483012,2023-07-26 00:59:12.861,1018,vWAtfJg76Gk3CKF1,11,602367
Bostil,DeathKnight,Unholy,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,321.907,44.82492,7880.943,238,629,76633299,2023-09-11 23:56:29.278,1018,vHxDMNK8cb6JY1Rp,2,706578
Bostil,DeathKnight,Unholy,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,160.841,46.320263,10620.582,238,633,76633299,2023-09-12 00:03:35.162,1018,vHxDMNK8cb6JY1Rp,3,706578
Creepdiets,Warlock,Demonology,faerlina,us,INSS,horde,Trial of the Crusader,Twin Val'kyr,157.13,85.67715,14653.828,246,641,75686072,2023-09-28 00:04:52.964,1018,GDhktX4jCwfncvFA,9,707072
Creepdiets,Warlock,Demonology,faerlina,us,INSS,horde,Trial of the Crusader,Anub'arak,286.053,63.1749,8615.868,246,645,75686072,2023-10-05 00:29:25.643,1018,w4RpjfxmB7qcCMK9,10,707072
Pikkaku,DeathKnight,Unholy,faerlina,us,Gratz,horde,Trial of the Crusader,The Northrend Beasts,368.353,7.8927493,4950.565,233,629,69538590,2023-09-04 22:43:14.680,1018,JnyPQMB3719dYzw4,2,632029
Fucho,Hunter,Survival,faerlina,us,CORE B,horde,Trial of the Crusader,The Northrend Beasts,341.894,60.593567,8627.609,240,629,76415805,2023-08-31 01:36:44.855,1018,vfDNGQ4xy6bB9H8J,5,708067
Rckdk,DeathKnight,Unholy,faerlina,us,Blood Fury,horde,Trial of the Crusader,The Northrend Beasts,226.512,99.77536,13429.65,254,629,71763214,2023-10-03 23:36:33.993,1018,HL7hk28wAGCK1aqW,8,479641
Rckdk,DeathKnight,Unholy,faerlina,us,Blood Fury,horde,Trial of the Crusader,Lord Jaraxxus,109.5,97.6163,14809.36,254,633,71763214,2023-10-03 23:54:39.940,1018,HL7hk28wAGCK1aqW,11,479641
Rckdk,DeathKnight,Unholy,faerlina,us,Blood Fury,horde,Trial of the Crusader,Twin Val'kyr,129.141,97.66902,18606.615,254,641,71763214,2023-09-12 23:33:44.892,1018,t3NHgXGWkKQL9jY2,5,479641
Rckdk,DeathKnight,Unholy,faerlina,us,Blood Fury,horde,Trial of the Crusader,Anub'arak,145.132,96.86355,14228.13,254,645,71763214,2023-10-04 01:00:15.904,1018,HL7hk28wAGCK1aqW,28,479641
Garapa,Shaman,Elemental,faerlina,us,CORE B,horde,Trial of the Crusader,Twin Val'kyr,204.862,9.539384,8729.081,233,641,62888478,2023-09-08 03:52:06.124,1018,y3MJc6dFNK8GjtTg,23,708067
Aarobed,DeathKnight,Unholy,faerlina,us,Gratz,horde,Trial of the Crusader,Lord Jaraxxus,124.849,47.63592,10704.283,235,633,71247641,2023-10-03 23:21:17.648,1018,V9AxPXGMfkbv2Br4,25,632029
Aarobed,DeathKnight,Unholy,faerlina,us,Gratz,horde,Trial of the Crusader,Twin Val'kyr,152.617,25.185291,11862.303,235,641,71247641,2023-09-19 22:42:04.407,1018,JqHkfrdLCmRDZptW,7,632029
Aarobed,DeathKnight,Unholy,faerlina,us,Gratz,horde,Trial of the Crusader,Anub'arak,273.232,15.486908,8106.009,235,645,71247641,2023-09-19 22:55:51.629,1018,"2tdWN9RvXapZFAP8",1,632029
